coil_geometry,turns,gap,offset,frequency,q_factor,voltage,current,ferrite,shield,efficiency
d-shaped,12,15,10,90,150,350,3,B1,mu-metal,73.6487311584984
d-shaped,12,15,10,90,150,350,5,A1,none,74.01287606906837
d-shaped,12,15,10,90,150,350,5,A1,mu-metal,74.25529725859151
d-shaped,12,15,10,90,150,350,5,B1,none,74.12757576609178
d-shaped,12,15,10,90,150,350,5,B1,mu-metal,74.38225804299023
d-shaped,12,15,10,90,170,300,3,A1,none,74.08661514040662
d-shaped,12,15,10,90,170,300,3,A1,mu-metal,73.50493560282382
d-shaped,12,15,10,90,170,300,3,B1,none,73.90991448837583
d-shaped,12,15,10,90,170,300,3,B1,mu-metal,74.53460497283686
d-shaped,12,15,10,90,170,300,5,A1,none,73.49089813913537
d-shaped,12,15,10,90,170,300,5,A1,mu-metal,74.26179081666027
d-shaped,12,15,10,90,170,300,5,B1,none,73.52629624307728
d-shaped,12,15,10,90,170,300,5,B1,mu-metal,74.25733759790653
d-shaped,12,15,10,90,170,350,3,A1,none,74.2765947912204
d-shaped,12,15,10,90,170,350,3,A1,mu-metal,74.6300916123503
d-shaped,12,15,10,90,170,350,3,B1,none,74.34440432569166
d-shaped,12,15,10,90,170,350,3,B1,mu-metal,74.02813277852911
d-shaped,12,15,10,90,170,350,5,A1,none,73.13138574893267
d-shaped,12,15,10,90,170,350,5,A1,mu-metal,73.93997595683125
d-shaped,12,15,10,90,170,350,5,B1,none,74.07743953428886
d-shaped,12,15,10,90,170,350,5,B1,mu-metal,73.9272880460815
d-shaped,12,20,0,80,150,300,3,A1,none,75.0108161469637
d-shaped,12,20,0,80,150,300,3,A1,mu-metal,75.72382474202678
d-shaped,12,20,0,80,150,300,3,B1,none,75.70915040998142
d-shaped,12,20,0,80,150,300,3,B1,mu-metal,75.66938041374945
d-shaped,12,20,0,80,150,300,5,A1,none,75.58770732046214
d-shaped,12,20,0,80,150,300,5,A1,mu-metal,75.70565840715632
d-shaped,12,20,0,80,150,300,5,B1,none,75.85978092416855
d-shaped,12,20,0,80,150,300,5,B1,mu-metal,76.05973337512401
d-shaped,12,20,0,80,150,350,3,A1,none,75.31649224795208
d-shaped,12,20,0,80,150,350,3,A1,mu-metal,75.63488234651554
d-shaped,12,20,0,80,150,350,3,B1,none,74.97847993206442
d-shaped,12,20,0,80,150,350,3,B1,mu-metal,75.7055990174954
d-shaped,12,20,0,80,150,350,5,A1,none,76.28932149365492
d-shaped,12,20,0,80,150,350,5,A1,mu-metal,75.00433990584926
d-shaped,12,20,0,80,150,350,5,B1,none,75.54727381926249
d-shaped,12,20,0,80,150,350,5,B1,mu-metal,74.59177846281453
d-shaped,12,20,0,80,170,300,3,A1,none,75.57296479432266
d-shaped,12,20,0,80,170,300,3,A1,mu-metal,75.23851827904838
d-shaped,12,20,0,80,170,300,3,B1,none,75.73742275801095
d-shaped,12,20,0,80,170,300,3,B1,mu-metal,75.99925107321639
d-shaped,12,20,0,80,170,300,5,A1,none,74.95560425363696
d-shaped,12,20,0,80,170,300,5,A1,mu-metal,75.04859760259703
d-shaped,12,20,0,80,170,300,5,B1,none,75.14411939361162
d-shaped,12,20,0,80,170,300,5,B1,mu-metal,75.45199410552767
d-shaped,12,20,0,80,170,350,3,A1,none,75.43299470309277
d-shaped,12,20,0,80,170,350,3,A1,mu-metal,76.16204646483055
d-shaped,12,20,0,80,170,350,3,B1,none,75.74749393338165
d-shaped,12,20,0,80,170,350,3,B1,mu-metal,75.8414898171392
d-shaped,12,20,0,80,170,350,5,A1,none,75.7997654663331
d-shaped,12,20,0,80,170,350,5,A1,mu-metal,75.14091441165945
d-shaped,12,20,0,80,170,350,5,B1,none,75.73786599891146
d-shaped,12,20,0,80,170,350,5,B1,mu-metal,75.9057677909532
d-shaped,12,20,0,90,150,300,3,A1,none,75.6482530780964
d-shaped,12,20,0,90,150,300,3,A1,mu-metal,75.51007233717785
d-shaped,12,20,0,90,150,300,3,B1,none,75.41497768914627
d-shaped,12,20,0,90,150,300,3,B1,mu-metal,75.46898033083434
d-shaped,12,20,0,90,150,300,5,A1,none,75.62111992676363
d-shaped,12,20,0,90,150,300,5,A1,mu-metal,75.70554464378824
d-shaped,12,20,0,90,150,300,5,B1,none,75.59897895164255
d-shaped,12,20,0,90,150,300,5,B1,mu-metal,75.76747796908984
d-shaped,12,20,0,90,150,350,3,A1,none,75.3956486805324
d-shaped,12,20,0,90,150,350,3,A1,mu-metal,75.62593685116202
d-shaped,12,20,0,90,150,350,3,B1,none,75.8701360923646
d-shaped,12,20,0,90,150,350,3,B1,mu-metal,75.47407578409495
d-shaped,12,20,0,90,150,350,5,A1,none,75.3621753958995
d-shaped,12,20,0,90,150,350,5,A1,mu-metal,75.30206325699795
d-shaped,12,20,0,90,150,350,5,B1,none,75.26037443178578
d-shaped,12,20,0,90,150,350,5,B1,mu-metal,76.33626235850785
d-shaped,12,20,0,90,170,300,3,A1,none,75.56832665321225
d-shaped,12,20,0,90,170,300,3,A1,mu-metal,76.26202410034854
d-shaped,12,20,0,90,170,300,3,B1,none,75.51940536918727
d-shaped,12,20,0,90,170,300,3,B1,mu-metal,74.87885313069636
d-shaped,12,20,0,90,170,300,5,A1,none,75.24537014497584
d-shaped,12,20,0,90,170,300,5,A1,mu-metal,75.57590579979244
d-shaped,12,20,0,90,170,300,5,B1,none,75.86102202905334
d-shaped,12,20,0,90,170,300,5,B1,mu-metal,75.42382473798244
d-shaped,12,20,0,90,170,350,3,A1,none,75.73113799275903
d-shaped,12,20,0,90,170,350,3,A1,mu-metal,76.08586846483844
d-shaped,12,20,0,90,170,350,3,B1,none,76.05846883249173
d-shaped,12,20,0,90,170,350,3,B1,mu-metal,74.82633126052322
d-shaped,12,20,0,90,170,350,5,A1,none,75.47982426723645
d-shaped,12,20,0,90,170,350,5,A1,mu-metal,76.26590149659708
d-shaped,12,20,0,90,170,350,5,B1,none,76.07970827470655
d-shaped,12,20,0,90,170,350,5,B1,mu-metal,75.40063342685325
d-shaped,12,20,10,80,150,300,3,A1,none,71.34362604912569
d-shaped,12,20,10,80,150,300,3,A1,mu-metal,72.14601109007323
d-shaped,12,20,10,80,150,300,3,B1,none,71.10688079948947
d-shaped,12,20,10,80,150,300,3,B1,mu-metal,70.63427595315244
d-shaped,12,20,10,80,150,300,5,A1,none,71.37572754858056
d-shaped,12,20,10,80,150,300,5,A1,mu-metal,70.91801185610437
d-shaped,12,20,10,80,150,300,5,B1,none,70.83813789877875
d-shaped,12,20,10,80,150,300,5,B1,mu-metal,70.28371830828237
d-shaped,12,20,10,80,150,350,3,A1,none,71.19477595259411
d-shaped,12,20,10,80,150,350,3,A1,mu-metal,71.47493772485758
d-shaped,12,20,10,80,150,350,3,B1,none,70.7347071195296
d-shaped,12,20,10,80,150,350,3,B1,mu-metal,70.98657893133361
d-shaped,12,20,10,80,150,350,5,A1,none,70.86724239853949
d-shaped,12,20,10,80,150,350,5,A1,mu-metal,70.53419852766702
d-shaped,12,20,10,80,150,350,5,B1,none,70.58798817166577
d-shaped,12,20,10,80,150,350,5,B1,mu-metal,70.74314712769967
d-shaped,12,20,10,80,170,300,3,A1,none,70.73267587247916
d-shaped,12,20,10,80,170,300,3,A1,mu-metal,72.03938801741532
d-shaped,12,20,10,80,170,300,3,B1,none,71.08567806813723
d-shaped,12,20,10,80,170,300,3,B1,mu-metal,70.45594223247787
d-shaped,12,20,10,80,170,300,5,A1,none,70.26348445315745
d-shaped,12,20,10,80,170,300,5,A1,mu-metal,70.72441487501203
d-shaped,12,20,10,80,170,300,5,B1,none,70.5921739536712
d-shaped,12,20,10,80,170,300,5,B1,mu-metal,71.31074181199169
d-shaped,12,20,10,80,170,350,3,A1,none,70.62643229523958
d-shaped,12,20,10,80,170,350,3,A1,mu-metal,71.34202985083995
d-shaped,12,20,10,80,170,350,3,B1,none,70.98181567233591
d-shaped,12,20,10,80,170,350,3,B1,mu-metal,70.09901365749616
d-shaped,12,20,10,80,170,350,5,A1,none,71.44663550437626
d-shaped,12,20,10,80,170,350,5,A1,mu-metal,70.57874741795652
d-shaped,12,20,10,80,170,350,5,B1,none,70.07355931360475
d-shaped,12,20,10,80,170,350,5,B1,mu-metal,69.92700134875197
d-shaped,12,20,10,90,150,300,3,A1,none,70.81376680072626
d-shaped,12,20,10,90,150,300,3,A1,mu-metal,71.07244496127765
d-shaped,12,20,10,90,150,300,3,B1,none,70.51599151093023
d-shaped,12,20,10,90,150,300,3,B1,mu-metal,70.71084940815652
d-shaped,12,20,10,90,150,300,5,A1,none,71.28021123461131
d-shaped,12,20,10,90,150,300,5,A1,mu-metal,71.24552157727969
d-shaped,12,20,10,90,150,300,5,B1,none,72.47945400497235
d-shaped,12,20,10,90,150,300,5,B1,mu-metal,70.92430229670973
d-shaped,12,20,10,90,150,350,3,A1,none,70.31875559923506
d-shaped,12,20,10,90,150,350,3,A1,mu-metal,71.21857188744437
d-shaped,12,20,10,90,150,350,3,B1,none,71.61103212865889
d-shaped,12,20,10,90,150,350,3,B1,mu-metal,71.16374630965632
d-shaped,12,20,10,90,150,350,5,A1,none,70.36829880160043
d-shaped,12,20,10,90,150,350,5,A1,mu-metal,71.16940806316282
d-shaped,12,20,10,90,150,350,5,B1,none,71.51157222899761
d-shaped,12,20,10,90,150,350,5,B1,mu-metal,71.5818753066615
d-shaped,12,20,10,90,170,300,3,A1,none,70.77262217420281
d-shaped,12,20,10,90,170,300,3,A1,mu-metal,69.95806852812034
d-shaped,12,20,10,90,170,300,3,B1,none,70.43034546717048
d-shaped,12,20,10,90,170,300,3,B1,mu-metal,71.11646634710162
d-shaped,12,20,10,90,170,300,5,A1,none,70.79218801241535
d-shaped,12,20,10,90,170,300,5,A1,mu-metal,70.92479886815588
d-shaped,12,20,10,90,170,300,5,B1,none,70.60810943542923
d-shaped,12,20,10,90,170,300,5,B1,mu-metal,70.59655315355516
d-shaped,12,20,10,90,170,350,3,A1,none,71.25214547139205
d-shaped,12,20,10,90,170,350,3,A1,mu-metal,70.18036645097652
d-shaped,12,20,10,90,170,350,3,B1,none,71.10615251811619
d-shaped,12,20,10,90,170,350,3,B1,mu-metal,71.87978133682141
d-shaped,12,20,10,90,170,350,5,A1,none,69.78561098147064
d-shaped,12,20,10,90,170,350,5,A1,mu-metal,71.13777119698129
d-shaped,12,20,10,90,170,350,5,B1,none,70.74772741064697
d-shaped,12,20,10,90,170,350,5,B1,mu-metal,71.18759175733712
pancake,8,10,0,80,150,300,3,A1,none,90.82283833397852
pancake,8,10,0,80,150,300,3,A1,mu-metal,90.50768834519604
pancake,8,10,0,80,150,300,3,B1,none,90.32024260105692
pancake,8,10,0,80,150,300,3,B1,mu-metal,91.15945324166384
pancake,8,10,0,80,150,300,5,A1,none,90.6654476175463
pancake,8,10,0,80,150,300,5,A1,mu-metal,90.53674214569746
pancake,8,10,0,80,150,300,5,B1,none,90.74556407861031
pancake,8,10,0,80,150,300,5,B1,mu-metal,90.65362613043348
pancake,8,10,0,80,150,350,3,A1,none,91.10475086249538
pancake,8,10,0,80,150,350,3,A1,mu-metal,90.54451040918792
pancake,8,10,0,80,150,350,3,B1,none,90.15957625177488
pancake,8,10,0,80,150,350,3,B1,mu-metal,91.68800605817329
pancake,8,10,0,80,150,350,5,A1,none,90.7679758085692
pancake,8,10,0,80,150,350,5,A1,mu-metal,90.1563276056155
pancake,8,10,0,80,150,350,5,B1,none,90.07872409127474
pancake,8,10,0,80,150,350,5,B1,mu-metal,91.01770221816788
pancake,8,10,0,80,170,300,3,A1,none,89.85374182698465
pancake,8,10,0,80,170,300,3,A1,mu-metal,90.83185426601555
pancake,8,10,0,80,170,300,3,B1,none,90.185462831115
pancake,8,10,0,80,170,300,3,B1,mu-metal,90.57935405133284
pancake,8,10,0,80,170,300,5,A1,none,90.09742039053737
pancake,8,10,0,80,170,300,5,A1,mu-metal,90.69983404633128
pancake,8,10,0,80,170,300,5,B1,none,90.65256388243188
pancake,8,10,0,80,170,300,5,B1,mu-metal,91.00712046133796
pancake,8,10,0,80,170,350,3,A1,none,91.22895828138076
pancake,8,10,0,80,170,350,3,A1,mu-metal,90.5204587200852
pancake,8,10,0,80,170,350,3,B1,none,90.32185938607752
pancake,8,10,0,80,170,350,3,B1,mu-metal,91.14179534162292
pancake,8,10,0,80,170,350,5,A1,none,89.47591356924761
pancake,8,10,0,80,170,350,5,A1,mu-metal,90.5402335292956
pancake,8,10,0,80,170,350,5,B1,none,90.18580656178916
pancake,8,10,0,80,170,350,5,B1,mu-metal,91.02361989646477
pancake,8,10,0,90,150,300,3,A1,none,91.03086703747616
pancake,8,10,0,90,150,300,3,A1,mu-metal,91.5184573201114
pancake,8,10,0,90,150,300,3,B1,none,90.89568767284212
pancake,8,10,0,90,150,300,3,B1,mu-metal,90.59614028896976
pancake,8,10,0,90,150,300,5,A1,none,90.0251228272997
pancake,8,10,0,90,150,300,5,A1,mu-metal,91.14936614890858
pancake,8,10,0,90,150,300,5,B1,none,91.11559789738516
pancake,8,10,0,90,150,300,5,B1,mu-metal,90.60148685108304
pancake,8,10,0,90,150,350,3,A1,none,90.1725859567985
pancake,8,10,0,90,150,350,3,A1,mu-metal,91.45215003350536
pancake,8,10,0,90,150,350,3,B1,none,91.36306363537246
pancake,8,10,0,90,150,350,3,B1,mu-metal,91.62047738087216
pancake,8,10,0,90,150,350,5,A1,none,90.71698269918076
pancake,8,10,0,90,150,350,5,A1,mu-metal,90.81520214332296
pancake,8,10,0,90,150,350,5,B1,none,90.77917781306684
pancake,8,10,0,90,150,350,5,B1,mu-metal,90.42648697046296
pancake,8,10,0,90,170,300,3,A1,none,91.09642417608332
pancake,8,10,0,90,170,300,3,A1,mu-metal,90.95375367190093
pancake,8,10,0,90,170,300,3,B1,none,90.30041993154204
pancake,8,10,0,90,170,300,3,B1,mu-metal,90.13933792347515
pancake,8,10,0,90,170,300,5,A1,none,90.627128476165
pancake,8,10,0,90,170,300,5,A1,mu-metal,91.62479672372469
pancake,8,10,0,90,170,300,5,B1,none,91.44941054695202
pancake,8,10,0,90,170,300,5,B1,mu-metal,90.73470595730294
pancake,8,10,0,90,170,350,3,A1,none,89.54139910888716
pancake,8,10,0,90,170,350,3,A1,mu-metal,91.38833829569369
pancake,8,10,0,90,170,350,3,B1,none,91.14441677082696
pancake,8,10,0,90,170,350,3,B1,mu-metal,91.40641096812278
pancake,8,10,0,90,170,350,5,A1,none,90.39171988326596
pancake,8,10,0,90,170,350,5,A1,mu-metal,91.24028239490065
pancake,8,10,0,90,170,350,5,B1,none,91.15038939531937
pancake,8,10,0,90,170,350,5,B1,mu-metal,89.92167408436701
pancake,8,10,10,80,150,300,3,A1,none,85.70129200931166
pancake,8,10,10,80,150,300,3,A1,mu-metal,85.80657373797018
pancake,8,10,10,80,150,300,3,B1,none,85.83715495841618
pancake,8,10,10,80,150,300,3,B1,mu-metal,85.06798823770836
pancake,8,10,10,80,150,300,5,A1,none,85.42124663877348
pancake,8,10,10,80,150,300,5,A1,mu-metal,85.69500473122552
pancake,8,10,10,80,150,300,5,B1,none,85.94652058293518
pancake,8,10,10,80,150,300,5,B1,mu-metal,85.91991969910386
pancake,8,10,10,80,150,350,3,A1,none,85.28863123208713
pancake,8,10,10,80,150,350,3,A1,mu-metal,85.2830871260711
pancake,8,10,10,80,150,350,3,B1,none,86.1976005750478
pancake,8,10,10,80,150,350,3,B1,mu-metal,85.94205481757014
pancake,8,10,10,80,150,350,5,A1,none,85.64011558144134
pancake,8,10,10,80,150,350,5,A1,mu-metal,86.08913439121257
pancake,8,10,10,80,150,350,5,B1,none,85.85339299330023
pancake,8,10,10,80,150,350,5,B1,mu-metal,85.58991119156164
pancake,8,10,10,80,170,300,3,A1,none,85.67672223316724
pancake,8,10,10,80,170,300,3,A1,mu-metal,85.61260778359149
pancake,8,10,10,80,170,300,3,B1,none,85.64291100858749
pancake,8,10,10,80,170,300,3,B1,mu-metal,85.56158508560536
pancake,8,10,10,80,170,300,5,A1,none,85.35587213303567
pancake,8,10,10,80,170,300,5,A1,mu-metal,85.50988887973712
pancake,8,10,10,80,170,300,5,B1,none,85.81604980845654
pancake,8,10,10,80,170,300,5,B1,mu-metal,86.15305076820269
pancake,8,10,10,80,170,350,3,A1,none,85.58793092126503
pancake,8,10,10,80,170,350,3,A1,mu-metal,85.55396131777525
pancake,8,10,10,80,170,350,3,B1,none,84.83570876655203
pancake,8,10,10,80,170,350,3,B1,mu-metal,85.67771845136558
pancake,8,10,10,80,170,350,5,A1,none,86.06649871802156
pancake,8,10,10,80,170,350,5,A1,mu-metal,86.08265450245536
pancake,8,10,10,80,170,350,5,B1,none,85.47333639642417
pancake,8,10,10,80,170,350,5,B1,mu-metal,85.65862569945513
pancake,8,10,10,90,150,300,3,A1,none,86.01116409041424
pancake,8,10,10,90,150,300,3,A1,mu-metal,84.15384115397167
pancake,8,10,10,90,150,300,3,B1,none,85.45924472031439
pancake,8,10,10,90,150,300,3,B1,mu-metal,86.41529065739732
pancake,8,10,10,90,150,300,5,A1,none,85.22962725633673
pancake,8,10,10,90,150,300,5,A1,mu-metal,85.67665031943261
pancake,8,10,10,90,150,300,5,B1,none,85.18031464562759
pancake,8,10,10,90,150,300,5,B1,mu-metal,85.77125445001094
pancake,8,10,10,90,150,350,3,A1,none,86.11614355004724
pancake,8,10,10,90,150,350,3,A1,mu-metal,85.14723478108634
pancake,8,10,10,90,150,350,3,B1,none,85.29917510573975
pancake,8,10,10,90,150,350,3,B1,mu-metal,86.12855984751896
pancake,8,10,10,90,150,350,5,A1,none,86.20714854802507
pancake,8,10,10,90,150,350,5,A1,mu-metal,85.20857711175204
pancake,8,10,10,90,150,350,5,B1,none,86.02743272763315
pancake,8,10,10,90,150,350,5,B1,mu-metal,85.04273568043321
pancake,8,10,10,90,170,300,3,A1,none,85.58253695361608
pancake,8,10,10,90,170,300,3,A1,mu-metal,85.3981074349595
pancake,8,10,10,90,170,300,3,B1,none,85.40381113421732
pancake,8,10,10,90,170,300,3,B1,mu-metal,86.44954483365085
pancake,8,10,10,90,170,300,5,A1,none,85.35068664773213
pancake,8,10,10,90,170,300,5,A1,mu-metal,85.81729220031397
pancake,8,10,10,90,170,300,5,B1,none,86.45524586155061
pancake,8,10,10,90,170,300,5,B1,mu-metal,85.76123020123215
pancake,8,10,10,90,170,350,3,A1,none,85.25921455660205
pancake,8,10,10,90,170,350,3,A1,mu-metal,86.38866868151132
pancake,8,10,10,90,170,350,3,B1,none,85.69824173886497
pancake,8,10,10,90,170,350,3,B1,mu-metal,85.40350923707615
pancake,8,10,10,90,170,350,5,A1,none,86.27494774695433
pancake,8,10,10,90,170,350,5,A1,mu-metal,85.78743490059507
pancake,8,10,10,90,170,350,5,B1,none,84.92148476462859
pancake,8,10,10,90,170,350,5,B1,mu-metal,85.96516365106737
pancake,8,15,0,80,150,300,3,A1,none,87.04846312225159
pancake,8,15,0,80,150,300,3,A1,mu-metal,88.13108428085488
pancake,8,15,0,80,150,300,3,B1,none,87.59571034768888
pancake,8,15,0,80,150,300,3,B1,mu-metal,87.00611226548422
pancake,8,15,0,80,150,300,5,A1,none,86.70203494277817
pancake,8,15,0,80,150,300,5,A1,mu-metal,87.15132740732882
pancake,8,15,0,80,150,300,5,B1,none,87.51462941389588
pancake,8,15,0,80,150,300,5,B1,mu-metal,87.05562944690875
pancake,8,15,0,80,150,350,3,A1,none,87.5034099815365
pancake,8,15,0,80,150,350,3,A1,mu-metal,88.31680020959074
pancake,8,15,0,80,150,350,3,B1,none,87.4045912020764
pancake,8,15,0,80,150,350,3,B1,mu-metal,86.8765175789985
pancake,8,15,0,80,150,350,5,A1,none,86.96256066950274
pancake,8,15,0,80,150,350,5,A1,mu-metal,87.23371847569291
pancake,8,15,0,80,150,350,5,B1,none,87.33849529839813
pancake,8,15,0,80,150,350,5,B1,mu-metal,86.97984910503021
pancake,8,15,0,80,170,300,3,A1,none,87.82803765571187
pancake,8,15,0,80,170,300,3,A1,mu-metal,87.04717723259782
pancake,8,15,0,80,170,300,3,B1,none,87.45111331653611
pancake,8,15,0,80,170,300,3,B1,mu-metal,88.1283341587338
pancake,8,15,0,80,170,300,5,A1,none,87.68534121661524
pancake,8,15,0,80,170,300,5,A1,mu-metal,87.43810542504214
pancake,8,15,0,80,170,300,5,B1,none,87.13433496131537
pancake,8,15,0,80,170,300,5,B1,mu-metal,88.09135965492729
pancake,8,15,0,80,170,350,3,A1,none,86.54933600925281
pancake,8,15,0,80,170,350,3,A1,mu-metal,85.95103049046632
pancake,8,15,0,80,170,350,3,B1,none,88.04437950802449
pancake,8,15,0,80,170,350,3,B1,mu-metal,86.93162689325112
pancake,8,15,0,80,170,350,5,A1,none,87.21980078787777
pancake,8,15,0,80,170,350,5,A1,mu-metal,87.02561563647168
pancake,8,15,0,80,170,350,5,B1,none,86.85496893003778
pancake,8,15,0,80,170,350,5,B1,mu-metal,87.21714912033232
pancake,8,15,0,90,150,300,3,A1,none,87.19247361852354
pancake,8,15,0,90,150,300,3,A1,mu-metal,86.82474743249665
pancake,8,15,0,90,150,300,3,B1,none,86.23698034096569
pancake,8,15,0,90,150,300,3,B1,mu-metal,88.28981894213328
pancake,8,15,0,90,150,300,5,A1,none,87.14917672834858
pancake,8,15,0,90,150,300,5,A1,mu-metal,87.00099964561277
pancake,8,15,0,90,150,300,5,B1,none,87.95843534291015
pancake,8,15,0,90,150,300,5,B1,mu-metal,87.06975232095601
pancake,8,15,0,90,150,350,3,A1,none,87.48873135508543
pancake,8,15,0,90,150,350,3,A1,mu-metal,86.33274079782096
pancake,8,15,0,90,150,350,3,B1,none,87.11973331929677
pancake,8,15,0,90,150,350,3,B1,mu-metal,88.02963455628205
pancake,8,15,0,90,150,350,5,A1,none,86.50564977173316
pancake,8,15,0,90,150,350,5,A1,mu-metal,87.36981563610266
pancake,8,15,0,90,150,350,5,B1,none,87.51699367956468
pancake,8,15,0,90,150,350,5,B1,mu-metal,86.86033063770384
pancake,8,15,0,90,170,300,3,A1,none,87.28318305065443
pancake,8,15,0,90,170,300,3,A1,mu-metal,87.97636504012627
pancake,8,15,0,90,170,300,3,B1,none,86.74964415983658
pancake,8,15,0,90,170,300,3,B1,mu-metal,86.66889044112041
pancake,8,15,0,90,170,300,5,A1,none,87.85010517481064
pancake,8,15,0,90,170,300,5,A1,mu-metal,86.94787767121552
pancake,8,15,0,90,170,300,5,B1,none,87.77874017229765
pancake,8,15,0,90,170,300,5,B1,mu-metal,86.78858408182103
pancake,8,15,0,90,170,350,3,A1,none,87.2652973193769
pancake,8,15,0,90,170,350,3,A1,mu-metal,88.20772635108257
pancake,8,15,0,90,170,350,3,B1,none,86.44755161798051
pancake,8,15,0,90,170,350,3,B1,mu-metal,87.35628427209507
pancake,8,15,0,90,170,350,5,A1,none,87.16190585309243
pancake,8,15,0,90,170,350,5,A1,mu-metal,87.38490639058067
pancake,8,15,0,90,170,350,5,B1,none,87.02563662236084
pancake,8,15,0,90,170,350,5,B1,mu-metal,87.02279655695376
pancake,8,15,10,80,150,300,3,A1,none,81.74514293933498
pancake,8,15,10,80,150,300,3,A1,mu-metal,81.51767513200517
pancake,8,15,10,80,150,300,3,B1,none,81.87975213854044
pancake,8,15,10,80,150,300,3,B1,mu-metal,81.6720312188573
pancake,8,15,10,80,150,300,5,A1,none,82.68997952200573
pancake,8,15,10,80,150,300,5,A1,mu-metal,81.44373003129012
pancake,8,15,10,80,150,300,5,B1,none,81.68629245963946
pancake,8,15,10,80,150,300,5,B1,mu-metal,82.0570233002918
pancake,8,15,10,80,150,350,3,A1,none,81.63149996936485
pancake,8,15,10,80,150,350,3,A1,mu-metal,81.98704944996824
pancake,8,15,10,80,150,350,3,B1,none,82.16023238175441
pancake,8,15,10,80,150,350,3,B1,mu-metal,81.26282394226358
pancake,8,15,10,80,150,350,5,A1,none,82.84977415805483
pancake,8,15,10,80,150,350,5,A1,mu-metal,83.20759046622491
pancake,8,15,10,80,150,350,5,B1,none,82.4187546904732
pancake,8,15,10,80,150,350,5,B1,mu-metal,81.71590598920676
pancake,8,15,10,80,170,300,3,A1,none,81.85168654403705
pancake,8,15,10,80,170,300,3,A1,mu-metal,81.63294192958
pancake,8,15,10,80,170,300,3,B1,none,81.3768451607728
pancake,8,15,10,80,170,300,3,B1,mu-metal,81.53500992623347
pancake,8,15,10,80,170,300,5,A1,none,82.16550167556315
pancake,8,15,10,80,170,300,5,A1,mu-metal,81.67481168799272
pancake,8,15,10,80,170,300,5,B1,none,82.06400200645314
pancake,8,15,10,80,170,300,5,B1,mu-metal,82.362365022889
pancake,8,15,10,80,170,350,3,A1,none,82.57244939994972
pancake,8,15,10,80,170,350,3,A1,mu-metal,81.90859113620964
pancake,8,15,10,80,170,350,3,B1,none,82.50542018500173
pancake,8,15,10,80,170,350,3,B1,mu-metal,81.36182788554765
pancake,8,15,10,80,170,350,5,A1,none,82.20724119468225
pancake,8,15,10,80,170,350,5,A1,mu-metal,82.4287388128857
pancake,8,15,10,80,170,350,5,B1,none,82.69487088939148
pancake,8,15,10,80,170,350,5,B1,mu-metal,82.24824888918046
pancake,8,15,10,90,150,300,3,A1,none,82.20909011668917
pancake,8,15,10,90,150,300,3,A1,mu-metal,80.80610452740122
pancake,8,15,10,90,150,300,3,B1,none,82.55112280441489
pancake,8,15,10,90,150,300,3,B1,mu-metal,80.87594906301021
pancake,8,15,10,90,150,300,5,A1,none,82.49997554856921
pancake,8,15,10,90,150,300,5,A1,mu-metal,81.41892982278928
pancake,8,15,10,90,150,300,5,B1,none,81.81441872466222
pancake,8,15,10,90,150,300,5,B1,mu-metal,81.60372007425231
